Name,Definition,Synonym,Output
Lesch-Nyhan syndrome,A germ cell cancer that has_material_basis_in cells that line the yolk sac of the embryo.,X-linked hyperuricemia,purine-pyrimidine metabolic disorder
sex cord-gonadal stromal tumor,A reproductive organ cancer that is located_in the sex cord-derived tissues of the ovary and testis.,Specialized gonadal tumor,reproductive organ cancer
hyperuricemia,An acquired metabolic disease that has_material_basis_in an abnormally high level of uric acid in the blood.,uricacidemia,acquired metabolic disease
Klinefelter's syndrome,An acquired metabolic disease that has_material_basis_in an abnormally high level of uric acid in the blood.,XXY trisomy,chromosomal disease
obsolete endocrine syndrome,An acquired metabolic disease that has_material_basis_in an abnormally high level of uric acid in the blood.,XXY trisomy,chromosomal disease
sex development disorder,An acquired metabolic disease that has_material_basis_in an abnormally high level of uric acid in the blood.,sex differentiation disease,gonadal disease
hypogonadism,A gonadal disease that is characterized by diminished functional activity of the gonads.,sex differentiation disease,gonadal disease
Coffin-Siris syndrome,An autosomal dominant non-syndromic intellectual disability that is characterized by mental retardation associated with coarse facial features,Short Stature-Onychodysplasia.,syndrome
Gaucher's disease,A sphingolipidosis characterized by deficiency of the enzyme glucocerebrosidase which results in the accumulation of harmful quantities of the glycolipid glucocerebroside throughout the body,kerasin thesaurismosis,sphingolipidosis
sphingolipidosis,A lipid storage disease characterized by functional deficiencies in the enzymes needed for lysosomal degradation of sphingolipid substrates.,Sphingolipidosis,lipid storage disease
Williams-Beuren syndrome,A lipid storage disease characterized by functional deficiencies in the enzymes needed for lysosomal degradation of sphingolipid substrates.,Fanconi Schlesinger syndrome,chromosomal deletion syndrome
supravalvular aortic stenosis,An aortic valve stenosis that is characterized by a narrowing of the section of the aorta just above the valve that connects the aorta to the heart.,Supra-valvular aortic stenosis,aortic valve stenosis
reproductive organ cancer,An organ system cancer that is manifested in the reproductive organs.,Reproductive tumor,reproductive system disease
Laurence-Moon syndrome,An organ system cancer that is manifested in the reproductive organs.,Laurence-Moon-Biedl syndrome,autosomal recessive disease
hypothalamic disease,An organ system cancer that is manifested in the reproductive organs.,Laurence-Moon-Biedl syndrome,thalamic disease
Angelman syndrome,A chromosomal disease that is characterized by delayed development,puppetlike syndrome,chromosomal disease
Rubinstein-Taybi syndrome,An autosomal dominant disease characterized by short stature,Rubinstein syndrome,autosomal dominant disease
dysostosis,A bone development disease that results in defective ossification of located in bone.,Rubinstein syndrome,bone development disease
Bardet-Biedl syndrome,An autosomal recessive disease that results from mutations in multiple BBS genes affecting cellular cilia structure or function (ciliopathy) resulting in variable presentation and characterized principally by obesity,Rubinstein syndrome,autosomal recessive disease
atherosclerosis,An autosomal recessive disease that results from mutations in multiple BBS genes affecting cellular cilia structure or function (ciliopathy) resulting in variable presentation and characterized principally by obesity,Rubinstein syndrome,arteriosclerotic cardiovascular disease
obsolete primary Bacillaceae infectious disease,An autosomal recessive disease that results from mutations in multiple BBS genes affecting cellular cilia structure or function (ciliopathy) resulting in variable presentation and characterized principally by obesity,Rubinstein syndrome,arteriosclerotic cardiovascular disease
obsolete gonadal tissue neoplasm,An autosomal recessive disease that results from mutations in multiple BBS genes affecting cellular cilia structure or function (ciliopathy) resulting in variable presentation and characterized principally by obesity,Rubinstein syndrome,arteriosclerotic cardiovascular disease
obsolete intermittent alternating exotropia,An autosomal recessive disease that results from mutations in multiple BBS genes affecting cellular cilia structure or function (ciliopathy) resulting in variable presentation and characterized principally by obesity,Intermittent exotropia,arteriosclerotic cardiovascular disease
intermittent squint,An autosomal recessive disease that results from mutations in multiple BBS genes affecting cellular cilia structure or function (ciliopathy) resulting in variable presentation and characterized principally by obesity,Intermittent heterotropia,strabismus
telogen effluvium,An autosomal recessive disease that results from mutations in multiple BBS genes affecting cellular cilia structure or function (ciliopathy) resulting in variable presentation and characterized principally by obesity,Telogen effluvium,alopecia
trichomoniasis,A parasitic protozoa infectious disease that is caused by singled-celled protozoan parasites Trichomonas vaginalis or Trichomonas tenax,trichomonas infection,parasitic protozoa infectious disease
cholecystitis,A cholangitis that is characterized_by an inflammation that is located_in the gallbladder.,chronic cholecystitis,cholangitis
obsolete reproductive endocrine cancer,A cholangitis that is characterized_by an inflammation that is located_in the gallbladder.,chronic cholecystitis,cholangitis
obsolete benign hypertensive heart disease,A cholangitis that is characterized_by an inflammation that is located_in the gallbladder.,benign hypertensive heart disease NOS (disorder),cholangitis
obsolete acinar cell tumor,A cholangitis that is characterized_by an inflammation that is located_in the gallbladder.,acinar cell tumor (morphologic abnormality),cholangitis
fallopian tube disease,A female reproductive system disease that is located_in the fallopian tube.,acinar cell tumor (morphologic abnormality),female reproductive system disease
fallopian tube carcinoma,A fallopian tube cancer that is located_in the fallopian tube.,fallopian tube Ca,carcinoma
fallopian tube cancer,A female reproductive organ cancer that is located_in fallopian tube.,tumor,fallopian tube disease
fallopian tube leiomyosarcoma,A fallopian tube cancer that dervies_from smooth muscle cells.,tumor,leiomyosarcoma
obsolete fallopian tube soft tissue neoplasm,A fallopian tube cancer that dervies_from smooth muscle cells.,tumor,leiomyosarcoma
leiomyosarcoma,A smooth muscle cancer that can arise almost anywhere in the body,Leiomyosarcomas,smooth muscle cancer
cerebral palsy,A brain disease that is caused by damage to the motor control centers of the developing brain during pregnancy,infantile cerebral palsy,brain disease
obsolete glandular cell epithelial neoplasm,A brain disease that is caused by damage to the motor control centers of the developing brain during pregnancy,glandular cell Epithelium neoplasm,brain disease
fallopian tube carcinosarcoma,A fallopian tube cancer that is characterized as a mixture of carcinoma and sarcoma and has_material_basis_in epithelial tissue and has_material_basis_in connective tissue.,fallopian tube malignant mixed Mullerian tumor,fallopian tube cancer
fallopian tube adenosarcoma,A fallopian tube carcinoma that is characterized as a mixture of carcinoma and sarcoma and has_material_basis_in epithelial tissue and has_material_basis_in connective tissue.,fallopian tube mullerian adenosarcoma,fallopian tube carcinosarcoma
adenosarcoma,A carcinosarcoma that derives_from simultaneously or consecutively in mesodermal tissue and glandular epithelium.,mullerian Adenosarcoma,carcinosarcoma
thymus lipoma,An immune system organ benign neoplasm that is located_in the thymus and derives_from fat cells.,Thymolipoma,thymus gland disease
obsolete lipoma of the mediastinum,An immune system organ benign neoplasm that is located_in the thymus and derives_from fat cells.,Lipoma of mediastinum,thymus gland disease
obsolete juxtapapillary focal choroiditis and chorioretinitis,An immune system organ benign neoplasm that is located_in the thymus and derives_from fat cells.,Juxtapapillary focal choroiditis AND chorioretinitis (disorder),thymus gland disease
focal chorioretinitis,An immune system organ benign neoplasm that is located_in the thymus and derives_from fat cells.,Juxtapapillary focal choroiditis AND chorioretinitis (disorder),chorioretinitis
